2013;01;SP;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;62;1
2013;02;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;42;1
2013;02;MT;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;41;1
2013;02;MT;Vencido     ;Pistola                                           ;CZ CESKOSLOVENSKA ZBROJOVKA                       ;.380                                              ;M;39;1
2013;02;MT;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;38;1
2013;02;MT;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;48;1
2013;02;PA;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;37;1
2013;02;PE;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;50;1
2013;02;PE;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;38;1
2013;02;PE;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;51;1
2013;02;PE;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;37;1
2013;02;PE;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;41;1
2013;02;PR;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;F;51;1
2013;02;PR;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;42;1
2013;02;PR;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;48;3
2013;02;RO;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;36;1
2013;02;RS;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;57;1
2013;02;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;47;1
2013;02;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;53;1
2013;02;RS;Vencido     ;Pistola                                           ;BERSA                                             ;.380                                              ;M;39;1
2013;02;RS;Vencido     ;Pistola                                           ;IMBEL                                             ;.380                                              ;M;72;1
2013;02;RS;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;56;1
2013;02;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;57;1
2013;02;SP;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;39;1
2013;02;SP;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;52;1
2013;02;SP;Vencido     ;Pistola                                           ;GLOCK                                             ;.380                                              ;M;37;1
2013;03;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;37;1
2013;03;AC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;43;1
2013;03;MT;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;40;1
2013;03;MT;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;51;1
2013;03;MT;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;42;1
2013;03;MT;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;47;1
2013;03;MT;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;53;1
2013;03;MT;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;56;1
2013;03;MT;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;32;1
